'[02:30:00 2019-01-14]',62.6
'[02:31:00 2019-01-14]',62.4
'[02:32:00 2019-01-14]',62.2
'[02:33:00 2019-01-14]',62.4
'[02:34:00 2019-01-14]',62.2
'[02:35:00 2019-01-14]',62.2
'[02:36:00 2019-01-14]',62.1
'[02:37:00 2019-01-14]',62.4
'[02:38:00 2019-01-14]',62.5
'[02:39:00 2019-01-14]',62.4
'[02:40:00 2019-01-14]',62.2
'[02:41:00 2019-01-14]',62.8
'[02:42:00 2019-01-14]',62.1
'[02:43:00 2019-01-14]',62.4
'[02:44:00 2019-01-14]',62.2
'[02:45:00 2019-01-14]',62.2
'[02:46:00 2019-01-14]',62.3
'[02:47:00 2019-01-14]',62.3
'[02:48:00 2019-01-14]',62.1
'[02:49:00 2019-01-14]',62.3
'[02:50:00 2019-01-14]',62.3
'[02:51:00 2019-01-14]',62.2
'[02:52:00 2019-01-14]',62.4
'[02:53:00 2019-01-14]',62.2
'[02:54:00 2019-01-14]',62.2
'[02:55:00 2019-01-14]',62.3
'[02:56:00 2019-01-14]',62.5
'[02:57:00 2019-01-14]',62.6
'[02:58:00 2019-01-14]',62.1
'[02:59:00 2019-01-14]',62.2
'[03:00:00 2019-01-14]',62.3
'[03:01:00 2019-01-14]',62.0
'[03:02:00 2019-01-14]',62.0
'[03:03:00 2019-01-14]',62.1
'[03:04:00 2019-01-14]',62.0
'[03:05:00 2019-01-14]',62.9
'[03:06:00 2019-01-14]',62.5
'[03:07:00 2019-01-14]',62.6
'[03:08:00 2019-01-14]',62.4
'[03:09:00 2019-01-14]',62.6
'[03:10:00 2019-01-14]',62.4
'[03:11:00 2019-01-14]',62.1
'[03:12:00 2019-01-14]',62.0
'[03:13:00 2019-01-14]',62.3
'[03:14:00 2019-01-14]',61.8
'[03:15:00 2019-01-14]',61.9
'[03:16:00 2019-01-14]',61.9
'[03:17:00 2019-01-14]',62.2
'[03:18:00 2019-01-14]',62.1
'[03:19:00 2019-01-14]',62.0
'[03:20:00 2019-01-14]',62.2
'[03:21:00 2019-01-14]',62.1
'[03:22:00 2019-01-14]',62.4
'[03:23:00 2019-01-14]',62.2
'[03:24:00 2019-01-14]',62.4
'[03:25:00 2019-01-14]',62.2
'[03:26:00 2019-01-14]',62.3
'[03:27:00 2019-01-14]',62.2
'[03:28:00 2019-01-14]',62.2
'[03:29:00 2019-01-14]',62.3
'[03:30:00 2019-01-14]',62.1
'[03:31:00 2019-01-14]',62.0
'[03:32:00 2019-01-14]',62.1
'[03:33:00 2019-01-14]',62.2
'[03:34:00 2019-01-14]',62.5
'[03:35:00 2019-01-14]',62.0
'[03:36:00 2019-01-14]',62.6
'[03:37:00 2019-01-14]',62.5
'[03:38:00 2019-01-14]',62.6
'[03:39:00 2019-01-14]',62.4
'[03:40:00 2019-01-14]',62.6
'[03:41:00 2019-01-14]',62.5
'[03:42:00 2019-01-14]',62.7
'[03:43:00 2019-01-14]',62.5
'[03:44:00 2019-01-14]',62.6
'[03:45:00 2019-01-14]',62.9
'[03:46:00 2019-01-14]',62.5
'[03:47:00 2019-01-14]',63.0
'[03:48:00 2019-01-14]',62.6
'[03:49:00 2019-01-14]',62.4
'[03:50:00 2019-01-14]',62.5
'[03:51:00 2019-01-14]',63.0
'[03:52:00 2019-01-14]',62.6
'[03:53:00 2019-01-14]',62.7
'[03:54:00 2019-01-14]',62.6
'[03:55:00 2019-01-14]',62.6
'[03:56:00 2019-01-14]',63.2
'[03:57:00 2019-01-14]',62.2
'[03:58:00 2019-01-14]',62.5
'[03:59:00 2019-01-14]',63.2
'[04:00:00 2019-01-14]',64.1
'[04:01:00 2019-01-14]',63.2
'[04:02:00 2019-01-14]',63.3
'[04:03:00 2019-01-14]',63.2
'[04:04:00 2019-01-14]',62.8
'[04:05:00 2019-01-14]',62.5
'[04:06:00 2019-01-14]',62.5
'[04:07:00 2019-01-14]',62.2
'[04:08:00 2019-01-14]',62.2
'[04:09:00 2019-01-14]',61.9
'[04:10:00 2019-01-14]',62.0
'[04:11:00 2019-01-14]',61.9
'[04:12:00 2019-01-14]',62.1
'[04:13:00 2019-01-14]',61.9
'[04:14:00 2019-01-14]',62.0
'[04:15:00 2019-01-14]',62.2
'[04:16:00 2019-01-14]',61.9
'[04:17:00 2019-01-14]',62.2
'[04:18:00 2019-01-14]',61.9
'[04:19:00 2019-01-14]',62.2
'[04:20:00 2019-01-14]',62.0
'[04:21:00 2019-01-14]',62.2
'[04:22:00 2019-01-14]',61.6
'[04:23:00 2019-01-14]',62.3
'[04:24:00 2019-01-14]',61.8
'[04:25:00 2019-01-14]',62.0
'[04:26:00 2019-01-14]',61.9
'[04:27:00 2019-01-14]',62.2
'[04:28:00 2019-01-14]',62.0
'[04:29:00 2019-01-14]',62.0
'[04:30:00 2019-01-14]',62.1
'[04:31:00 2019-01-14]',61.9
'[04:32:00 2019-01-14]',62.1
'[04:33:00 2019-01-14]',62.2
'[04:34:00 2019-01-14]',62.1
'[04:35:00 2019-01-14]',61.9
'[04:36:00 2019-01-14]',62.0
'[04:37:00 2019-01-14]',61.8
'[04:38:00 2019-01-14]',62.0
'[04:39:00 2019-01-14]',60.4
'[04:40:00 2019-01-14]',58.5
'[04:41:00 2019-01-14]',58.2
'[04:42:00 2019-01-14]',58.2
'[04:43:00 2019-01-14]',59.5
'[04:44:00 2019-01-14]',60.2
'[04:45:00 2019-01-14]',61.1
'[04:46:00 2019-01-14]',61.1
'[04:47:00 2019-01-14]',61.5
'[04:48:00 2019-01-14]',61.7
'[04:49:00 2019-01-14]',62.0
'[04:50:00 2019-01-14]',61.6
'[04:51:00 2019-01-14]',64.5
'[04:52:00 2019-01-14]',64.9
'[04:53:00 2019-01-14]',64.3
'[04:54:00 2019-01-14]',64.3
'[04:55:00 2019-01-14]',63.9
'[04:56:00 2019-01-14]',63.4
'[04:57:00 2019-01-14]',62.6
'[04:58:00 2019-01-14]',62.5
'[04:59:00 2019-01-14]',62.3
'[05:00:00 2019-01-14]',62.3
'[05:01:00 2019-01-14]',62.4
'[05:02:00 2019-01-14]',62.5
'[05:03:00 2019-01-14]',62.1
'[05:04:00 2019-01-14]',61.8
'[05:05:00 2019-01-14]',62.2
'[05:06:00 2019-01-14]',62.5
'[05:07:00 2019-01-14]',62.2
'[05:08:00 2019-01-14]',62.3
'[05:09:00 2019-01-14]',62.4
'[05:10:00 2019-01-14]',62.3
'[05:11:00 2019-01-14]',62.2
'[05:12:00 2019-01-14]',62.5
'[05:13:00 2019-01-14]',62.1
'[05:14:00 2019-01-14]',62.1
'[05:15:00 2019-01-14]',62.0
'[05:16:00 2019-01-14]',62.2
'[05:17:00 2019-01-14]',61.9
'[05:18:00 2019-01-14]',62.4
'[05:19:00 2019-01-14]',62.1
'[05:20:00 2019-01-14]',62.1
'[05:21:00 2019-01-14]',62.1
'[05:22:00 2019-01-14]',62.6
'[05:23:00 2019-01-14]',62.4
'[05:24:00 2019-01-14]',62.1
'[05:25:00 2019-01-14]',62.0
'[05:26:00 2019-01-14]',62.2
'[05:27:00 2019-01-14]',62.1
'[05:28:00 2019-01-14]',62.1
'[05:29:00 2019-01-14]',62.5
'[05:30:00 2019-01-14]',62.1
'[05:31:00 2019-01-14]',62.3
'[05:32:00 2019-01-14]',62.2
'[05:33:00 2019-01-14]',62.3
'[05:34:00 2019-01-14]',62.5
'[05:35:00 2019-01-14]',62.4
'[05:36:00 2019-01-14]',62.4
'[05:37:00 2019-01-14]',62.2
'[05:38:00 2019-01-14]',62.3
'[05:39:00 2019-01-14]',62.2
'[05:40:00 2019-01-14]',62.2
'[05:41:00 2019-01-14]',62.3
'[05:42:00 2019-01-14]',62.8
'[05:43:00 2019-01-14]',62.4
'[05:44:00 2019-01-14]',62.5
'[05:45:00 2019-01-14]',62.3
'[05:46:00 2019-01-14]',62.5
'[05:47:00 2019-01-14]',62.1
'[05:48:00 2019-01-14]',62.4
'[05:49:00 2019-01-14]',62.1
'[05:50:00 2019-01-14]',62.7
'[05:51:00 2019-01-14]',62.3
'[05:52:00 2019-01-14]',62.3
'[05:53:00 2019-01-14]',62.1
'[05:54:00 2019-01-14]',62.5
'[05:55:00 2019-01-14]',62.2
'[05:56:00 2019-01-14]',62.5
'[05:57:00 2019-01-14]',62.2
'[05:58:00 2019-01-14]',62.3
'[05:59:00 2019-01-14]',62.1
'[06:00:00 2019-01-14]',62.4
'[06:01:00 2019-01-14]',62.2
'[06:02:00 2019-01-14]',62.0
'[06:03:00 2019-01-14]',64.8
'[06:04:00 2019-01-14]',77.6
'[06:05:00 2019-01-14]',65.3
'[06:06:00 2019-01-14]',61.8
'[06:07:00 2019-01-14]',61.4
'[06:08:00 2019-01-14]',61.4
'[06:09:00 2019-01-14]',61.6
'[06:10:00 2019-01-14]',61.8
'[06:11:00 2019-01-14]',62.1
'[06:12:00 2019-01-14]',62.2
'[06:13:00 2019-01-14]',62.2
'[06:14:00 2019-01-14]',62.3
'[06:15:00 2019-01-14]',62.1
'[06:16:00 2019-01-14]',62.7
'[06:17:00 2019-01-14]',62.3
'[06:18:00 2019-01-14]',62.6
'[06:19:00 2019-01-14]',62.9
'[06:20:00 2019-01-14]',62.6
'[06:21:00 2019-01-14]',62.8
'[06:22:00 2019-01-14]',62.7
