'[05:00:00 2019-12-07]',72.3
'[05:01:00 2019-12-07]',74.3
'[05:02:00 2019-12-07]',75.9
'[05:03:00 2019-12-07]',73.6
'[05:04:00 2019-12-07]',72.5
'[05:05:00 2019-12-07]',72.1
'[05:06:00 2019-12-07]',67.8
'[05:07:00 2019-12-07]',66.3
'[05:08:00 2019-12-07]',69.1
'[05:09:00 2019-12-07]',68.5
'[05:10:00 2019-12-07]',70.3
'[05:11:00 2019-12-07]',75.0
'[05:12:00 2019-12-07]',75.4
'[05:13:00 2019-12-07]',75.0
'[05:14:00 2019-12-07]',72.1
'[05:15:00 2019-12-07]',69.6
'[05:16:00 2019-12-07]',68.5
'[05:17:00 2019-12-07]',68.0
'[05:18:00 2019-12-07]',69.1
'[05:19:00 2019-12-07]',68.9
'[05:20:00 2019-12-07]',69.2
'[05:21:00 2019-12-07]',71.3
'[05:22:00 2019-12-07]',74.1
'[05:23:00 2019-12-07]',76.4
'[05:24:00 2019-12-07]',78.1
'[05:25:00 2019-12-07]',75.4
'[05:26:00 2019-12-07]',75.3
'[05:27:00 2019-12-07]',74.4
'[05:28:00 2019-12-07]',71.2
'[05:29:00 2019-12-07]',68.9
'[05:30:00 2019-12-07]',72.4
'[05:31:00 2019-12-07]',72.5
'[05:32:00 2019-12-07]',72.0
'[05:33:00 2019-12-07]',76.9
'[05:34:00 2019-12-07]',79.1
'[05:35:00 2019-12-07]',77.1
'[05:36:00 2019-12-07]',74.2
'[05:37:00 2019-12-07]',74.0
'[05:38:00 2019-12-07]',73.4
'[05:39:00 2019-12-07]',75.6
'[05:40:00 2019-12-07]',75.6
'[05:41:00 2019-12-07]',72.0
'[05:42:00 2019-12-07]',71.3
'[05:43:00 2019-12-07]',75.1
'[05:44:00 2019-12-07]',78.4
'[05:45:00 2019-12-07]',78.4
'[05:46:00 2019-12-07]',77.4
'[05:47:00 2019-12-07]',73.5
'[05:48:00 2019-12-07]',73.6
'[05:49:00 2019-12-07]',73.1
'[05:50:00 2019-12-07]',76.4
'[05:51:00 2019-12-07]',78.5
'[05:52:00 2019-12-07]',72.6
'[05:53:00 2019-12-07]',70.5
'[05:54:00 2019-12-07]',72.7
'[05:55:00 2019-12-07]',76.1
'[05:56:00 2019-12-07]',76.6
'[05:57:00 2019-12-07]',78.0
'[05:58:00 2019-12-07]',74.1
'[05:59:00 2019-12-07]',74.1
'[06:00:00 2019-12-07]',75.7
'[06:01:00 2019-12-07]',80.9
'[06:02:00 2019-12-07]',80.1
'[06:03:00 2019-12-07]',72.3
'[06:04:00 2019-12-07]',72.3
'[06:05:00 2019-12-07]',75.8
'[06:06:00 2019-12-07]',81.1
'[06:07:00 2019-12-07]',81.7
'[06:08:00 2019-12-07]',80.2
'[06:09:00 2019-12-07]',76.7
'[06:10:00 2019-12-07]',74.3
'[06:11:00 2019-12-07]',97.6
'[06:12:00 2019-12-07]',123.0
'[06:13:00 2019-12-07]',121.8
'[06:14:00 2019-12-07]',79.4
'[06:15:00 2019-12-07]',75.3
'[06:16:00 2019-12-07]',75.8
'[06:17:00 2019-12-07]',78.2
'[06:18:00 2019-12-07]',78.1
'[06:19:00 2019-12-07]',78.2
'[06:20:00 2019-12-07]',77.8
'[06:21:00 2019-12-07]',76.4
'[06:22:00 2019-12-07]',74.1
'[06:23:00 2019-12-07]',72.7
'[06:24:00 2019-12-07]',72.7
'[06:25:00 2019-12-07]',75.8
'[06:26:00 2019-12-07]',76.4
'[06:27:00 2019-12-07]',76.5
'[06:28:00 2019-12-07]',77.6
'[06:29:00 2019-12-07]',78.3
'[06:30:00 2019-12-07]',80.9
'[06:31:00 2019-12-07]',77.7
'[06:32:00 2019-12-07]',76.2
'[06:33:00 2019-12-07]',73.1
'[06:34:00 2019-12-07]',72.3
'[06:35:00 2019-12-07]',71.9
'[06:36:00 2019-12-07]',76.5
'[06:37:00 2019-12-07]',74.7
'[06:38:00 2019-12-07]',77.1
'[06:39:00 2019-12-07]',89.6
'[06:40:00 2019-12-07]',90.8
'[06:41:00 2019-12-07]',86.3
'[06:42:00 2019-12-07]',76.6
'[06:43:00 2019-12-07]',75.1
'[06:44:00 2019-12-07]',74.2
'[06:45:00 2019-12-07]',75.2
'[06:46:00 2019-12-07]',74.0
'[06:47:00 2019-12-07]',74.7
'[06:48:00 2019-12-07]',75.8
'[06:49:00 2019-12-07]',78.8
'[06:50:00 2019-12-07]',80.5
'[06:51:00 2019-12-07]',80.7
'[06:52:00 2019-12-07]',76.1
'[06:53:00 2019-12-07]',78.1
'[06:54:00 2019-12-07]',76.1
'[06:55:00 2019-12-07]',76.8
'[06:56:00 2019-12-07]',82.4
'[06:57:00 2019-12-07]',77.3
'[06:58:00 2019-12-07]',74.4
'[06:59:00 2019-12-07]',75.0
'[07:00:00 2019-12-07]',76.2
'[07:01:00 2019-12-07]',78.1
'[07:02:00 2019-12-07]',77.6
'[07:03:00 2019-12-07]',78.3
'[07:04:00 2019-12-07]',76.7
'[07:05:00 2019-12-07]',77.1
'[07:06:00 2019-12-07]',75.2
'[07:07:00 2019-12-07]',76.2
'[07:08:00 2019-12-07]',77.8
'[07:09:00 2019-12-07]',75.5
'[07:10:00 2019-12-07]',76.4
'[07:11:00 2019-12-07]',79.6
'[07:12:00 2019-12-07]',85.6
