'[11:30:00 2015-04-11]',75.7
'[11:31:00 2015-04-11]',75.9
'[11:32:00 2015-04-11]',75.8
'[11:33:00 2015-04-11]',76.1
'[11:34:00 2015-04-11]',77.7
'[11:35:00 2015-04-11]',76.3
'[11:36:00 2015-04-11]',86.8
'[11:37:00 2015-04-11]',90.7
'[11:38:00 2015-04-11]',92.9
'[11:39:00 2015-04-11]',91.5
'[11:40:00 2015-04-11]',89.2
'[11:41:00 2015-04-11]',91.0
'[11:42:00 2015-04-11]',84.5
'[11:43:00 2015-04-11]',82.9
'[11:44:00 2015-04-11]',83.7
'[11:45:00 2015-04-11]',82.9
'[11:46:00 2015-04-11]',83.8
'[11:47:00 2015-04-11]',83.1
'[11:48:00 2015-04-11]',82.5
'[11:49:00 2015-04-11]',82.8
'[11:50:00 2015-04-11]',81.1
'[11:51:00 2015-04-11]',82.2
'[11:52:00 2015-04-11]',82.4
'[11:53:00 2015-04-11]',82.4
'[11:54:00 2015-04-11]',90.6
'[11:55:00 2015-04-11]',109.3
'[11:56:00 2015-04-11]',94.3
'[11:57:00 2015-04-11]',87.9
'[11:58:00 2015-04-11]',83.4
'[11:59:00 2015-04-11]',81.9
'[12:00:00 2015-04-11]',85.8
'[12:01:00 2015-04-11]',86.2
'[12:02:00 2015-04-11]',82.3
'[12:03:00 2015-04-11]',81.0
'[12:04:00 2015-04-11]',80.6
'[12:05:00 2015-04-11]',79.5
'[12:06:00 2015-04-11]',78.2
'[12:07:00 2015-04-11]',78.4
'[12:08:00 2015-04-11]',77.6
'[12:09:00 2015-04-11]',77.1
'[12:10:00 2015-04-11]',76.5
'[12:11:00 2015-04-11]',79.3
'[12:12:00 2015-04-11]',77.0
'[12:13:00 2015-04-11]',79.0
'[12:14:00 2015-04-11]',78.1
'[12:15:00 2015-04-11]',79.7
'[12:16:00 2015-04-11]',89.4
'[12:17:00 2015-04-11]',83.2
'[12:18:00 2015-04-11]',93.6
'[12:19:00 2015-04-11]',89.7
'[12:20:00 2015-04-11]',85.1
'[12:21:00 2015-04-11]',82.0
'[12:22:00 2015-04-11]',82.4
'[12:23:00 2015-04-11]',79.3
'[12:24:00 2015-04-11]',77.9
'[12:25:00 2015-04-11]',76.9
'[12:26:00 2015-04-11]',77.2
'[12:27:00 2015-04-11]',76.6
'[12:28:00 2015-04-11]',75.9
