,0
2008-09-04 18:30:00,63.87850157054302
2008-09-04 18:31:00,61.961898358263596
2008-09-04 18:32:00,60.53703306346893
2008-09-04 18:33:00,59.618653892749386
2008-09-04 18:34:00,58.85765521183531
2008-09-04 18:35:00,58.334266520573074
2008-09-04 18:36:00,57.84101039399923
2008-09-04 18:37:00,57.432343720219336
2008-09-04 18:38:00,57.03554787873637
2008-09-04 18:39:00,56.67201485243885
2008-09-04 18:40:00,56.314900535079985
2008-09-04 18:41:00,55.975399282165526
2008-09-04 18:42:00,55.64091009035071
2008-09-04 18:43:00,55.316980307917014
2008-09-04 18:44:00,54.99804251925043
2008-09-04 18:45:00,54.68638682428826
2008-09-04 18:46:00,54.37942477516601
2008-09-04 18:47:00,54.07814125028029
2008-09-04 18:48:00,53.78123421660954
2008-09-04 18:49:00,53.48906118350145
2008-09-04 18:50:00,53.20094423244073
2008-09-04 18:51:00,52.9169587394793
2008-09-04 18:52:00,52.63671299436693
2008-09-04 18:53:00,52.36016699069762
2008-09-04 18:54:00,52.087069507674826
2008-09-04 18:55:00,51.81733499013654
2008-09-04 18:56:00,51.55078537293361
2008-09-04 18:57:00,51.28732219126512
2008-09-04 18:58:00,51.0268079150784
2008-09-04 18:59:00,50.76914487808838
2008-09-04 19:00:00,50.51422040798887
2008-09-04 19:01:00,50.26194290085666
2008-09-04 19:02:00,50.01221640655376
2008-09-04 19:03:00,49.76495702814816
2008-09-04 19:04:00,49.520081053294604
2008-09-04 19:05:00,49.2775123530592
2008-09-04 19:06:00,49.0371767735454
2008-09-04 19:07:00,48.79900541350472
2008-09-04 19:08:00,48.562931922431616
2008-09-04 19:09:00,48.32889390236136
2008-09-04 19:10:00,48.09683156261748
2008-09-04 19:11:00,47.86668827469657
2008-09-04 19:12:00,47.63840986777149
2008-09-04 19:13:00,47.411944807102344
2008-09-04 19:14:00,47.18724379757224
2008-09-04 19:15:00,46.96425980002083
2008-09-04 19:16:00,46.742947787250664
2008-09-04 19:17:00,46.5232646950693
2008-09-04 19:18:00,46.30516925727653
2008-09-04 19:19:00,46.08862193444757
2008-09-04 19:20:00,45.873584792558844
2008-09-04 19:21:00,45.66002142807078
2008-09-04 19:22:00,45.447896872720825
2008-09-04 19:23:00,45.23717752241777
2008-09-04 19:24:00,45.02783105918836
2008-09-04 19:25:00,44.81982638649253
2008-09-04 19:26:00,44.61313356338398
2008-09-04 19:27:00,44.407723746745695
2008-09-04 19:28:00,44.203569134742295
2008-09-04 19:29:00,44.00064291562359
