,0
2017-09-12 21:40:00,68.41834176647276
2017-09-12 21:41:00,69.3349081112957
2017-09-12 21:42:00,69.84816071910879
2017-09-12 21:43:00,69.99222212242604
2017-09-12 21:44:00,69.95572837201999
2017-09-12 21:45:00,69.87721594707834
2017-09-12 21:46:00,69.81439824218648
2017-09-12 21:47:00,69.77518116229973
2017-09-12 21:48:00,69.75022125483565
2017-09-12 21:49:00,69.73007363498519
2017-09-12 21:50:00,69.70985695502435
2017-09-12 21:51:00,69.68829088190743
2017-09-12 21:52:00,69.66568668583051
2017-09-12 21:53:00,69.6426327471488
2017-09-12 21:54:00,69.61950604349525
2017-09-12 21:55:00,69.59644341364255
2017-09-12 21:56:00,69.57345054605025
2017-09-12 21:57:00,69.5504950627901
2017-09-12 21:58:00,69.52755007751105
2017-09-12 21:59:00,69.50460325056365
2017-09-12 22:00:00,69.48165215568635
2017-09-12 22:01:00,69.45869821430459
2017-09-12 22:02:00,69.43574319260972
2017-09-12 22:03:00,69.41278809110699
2017-09-12 22:04:00,69.38983321789195
2017-09-12 22:05:00,69.366878544931
2017-09-12 22:06:00,69.34392396734167
2017-09-12 22:07:00,69.32096941053607
2017-09-12 22:08:00,69.29801484433527
2017-09-12 22:09:00,69.27506026518279
2017-09-12 22:10:00,69.2521056784167
2017-09-12 22:11:00,69.22915108917455
2017-09-12 22:12:00,69.20619650004275
2017-09-12 22:13:00,69.18324191166383
2017-09-12 22:14:00,69.16028732384478
2017-09-12 22:15:00,69.13733273626153
2017-09-12 22:16:00,69.11437814871222
2017-09-12 22:17:00,69.09142356112604
2017-09-12 22:18:00,69.06846897350182
2017-09-12 22:19:00,69.04551438585777
2017-09-12 22:20:00,69.0225597982084
2017-09-12 22:21:00,68.99960521056023
2017-09-12 22:22:00,68.97665062291442
2017-09-12 22:23:00,68.95369603527013
2017-09-12 22:24:00,68.9307414476264
2017-09-12 22:25:00,68.9077868599827
2017-09-12 22:26:00,68.88483227233887
2017-09-12 22:27:00,68.86187768469493
2017-09-12 22:28:00,68.83892309705094
2017-09-12 22:29:00,68.81596850940694
2017-09-12 22:30:00,68.79301392176295
2017-09-12 22:31:00,68.77005933411895
2017-09-12 22:32:00,68.74710474647497
2017-09-12 22:33:00,68.724150158831
2017-09-12 22:34:00,68.70119557118701
2017-09-12 22:35:00,68.67824098354303
2017-09-12 22:36:00,68.65528639589905
2017-09-12 22:37:00,68.63233180825507
2017-09-12 22:38:00,68.6093772206111
2017-09-12 22:39:00,68.58642263296711
