,0
2010-07-15 19:20:00,61.76124002522458
2010-07-15 19:21:00,62.44466338587688
2010-07-15 19:22:00,62.9942065603036
2010-07-15 19:23:00,63.526851650143925
2010-07-15 19:24:00,63.99915415333959
2010-07-15 19:25:00,64.43578123999721
2010-07-15 19:26:00,64.83168521695713
2010-07-15 19:27:00,65.19405014449349
2010-07-15 19:28:00,65.52437099495928
2010-07-15 19:29:00,65.8261693136536
2010-07-15 19:30:00,66.10172546542087
2010-07-15 19:31:00,66.35351164253706
2010-07-15 19:32:00,66.58360859398243
2010-07-15 19:33:00,66.79398316917923
2010-07-15 19:34:00,66.9863946983632
2010-07-15 19:35:00,67.16245807329499
2010-07-15 19:36:00,67.32363765396542
2010-07-15 19:37:00,67.47126892528892
2010-07-15 19:38:00,67.60656656072406
2010-07-15 19:39:00,67.73063675271486
2010-07-15 19:40:00,67.84448630022708
2010-07-15 19:41:00,67.94903179663837
2010-07-15 19:42:00,68.04510760166053
2010-07-15 19:43:00,68.13347326624937
2010-07-15 19:44:00,68.21482021975487
2010-07-15 19:45:00,68.289777888177
2010-07-15 19:46:00,68.35891925055755
2010-07-15 19:47:00,68.42276590273403
2010-07-15 19:48:00,68.48179266456593
2010-07-15 19:49:00,68.53643177502956
2010-07-15 19:50:00,68.5870767106607
2010-07-15 19:51:00,68.63408566175632
2010-07-15 19:52:00,68.67778469675554
2010-07-15 19:53:00,68.71847064287951
2010-07-15 19:54:00,68.75641370842588
2010-07-15 19:55:00,68.79185986990707
2010-07-15 19:56:00,68.82503304511162
2010-07-15 19:57:00,68.85613707129056
2010-07-15 19:58:00,68.88535750594309
2010-07-15 19:59:00,68.91286326611137
2010-07-15 20:00:00,68.93880812066625
2010-07-15 20:01:00,68.96333204876755
2010-07-15 20:02:00,68.98656247650013
2010-07-15 20:03:00,69.00861540261064
2010-07-15 20:04:00,69.0295964232904
2010-07-15 20:05:00,69.04960166505744
2010-07-15 20:06:00,69.0687186339795
2010-07-15 20:07:00,69.08702698874029
2010-07-15 20:08:00,69.10459924437848
2010-07-15 20:09:00,69.12150141291671
2010-07-15 20:10:00,69.13779358654024
2010-07-15 20:11:00,69.15353046847706
2010-07-15 20:12:00,69.16876185626975
2010-07-15 20:13:00,69.1835330817084
2010-07-15 20:14:00,69.19788541131108
2010-07-15 20:15:00,69.21185641089
2010-07-15 20:16:00,69.22548027742405
2010-07-15 20:17:00,69.23878814116966
2010-07-15 20:18:00,69.25180834067879
2010-07-15 20:19:00,69.2645666731539
