,0
2014-04-19 00:30:00,55.24405500689091
2014-04-19 00:31:00,54.89307300035624
2014-04-19 00:32:00,54.764618017988454
2014-04-19 00:33:00,54.56909440060803
2014-04-19 00:34:00,54.370684072427004
2014-04-19 00:35:00,54.171649584942145
2014-04-19 00:36:00,53.98272012779358
2014-04-19 00:37:00,53.786984743447675
2014-04-19 00:38:00,53.59136006218142
2014-04-19 00:39:00,53.39788308277346
2014-04-19 00:40:00,53.207365354918196
2014-04-19 00:41:00,53.01947260087407
2014-04-19 00:42:00,52.83359555212543
2014-04-19 00:43:00,52.64982672924264
2014-04-19 00:44:00,52.46802651256748
2014-04-19 00:45:00,52.288219913880134
2014-04-19 00:46:00,52.11029868784465
2014-04-19 00:47:00,51.93421946598126
2014-04-19 00:48:00,51.75991668650287
2014-04-19 00:49:00,51.58734370040855
2014-04-19 00:50:00,51.41644978826767
2014-04-19 00:51:00,51.247188224214455
2014-04-19 00:52:00,51.0795138020509
2014-04-19 00:53:00,50.913383425259845
2014-04-19 00:54:00,50.74875612208123
2014-04-19 00:55:00,50.585592535022656
2014-04-19 00:56:00,50.42385510266475
2014-04-19 00:57:00,50.26350776549772
2014-04-19 00:58:00,50.10451600304839
2014-04-19 00:59:00,49.94684667801717
2014-04-19 01:00:00,49.79046799332525
2014-04-19 01:01:00,49.63534940040692
2014-04-19 01:02:00,49.48146153937275
2014-04-19 01:03:00,49.3287761722148
2014-04-19 01:04:00,49.177266124769666
2014-04-19 01:05:00,49.02690523118629
2014-04-19 01:06:00,48.87766828225202
2014-04-19 01:07:00,48.729530977249766
2014-04-19 01:08:00,48.582469878670366
2014-04-19 01:09:00,48.436462369957084
2014-04-19 01:10:00,48.29148661575829
2014-04-19 01:11:00,48.14752152468907
2014-04-19 01:12:00,48.0045467143068
2014-04-19 01:13:00,47.86254247819825
2014-04-19 01:14:00,47.72148975499604
2014-04-19 01:15:00,47.58137009920151
2014-04-19 01:16:00,47.442165653681116
2014-04-19 01:17:00,47.303859123722745
2014-04-19 01:18:00,47.166433752544435
2014-04-19 01:19:00,47.029873298157476
2014-04-19 01:20:00,46.89416201149351
2014-04-19 01:21:00,46.759284615712176
2014-04-19 01:22:00,46.62522628661237
2014-04-19 01:23:00,46.49197263407602
2014-04-19 01:24:00,46.35950968447865
2014-04-19 01:25:00,46.22782386400581
2014-04-19 01:26:00,46.09690198281908
2014-04-19 01:27:00,45.96673122001927
2014-04-19 01:28:00,45.83729910935841
2014-04-19 01:29:00,45.70859352565533
