,0
2016-02-11 00:00:00,61.84462733402191
2016-02-11 00:01:00,60.61012376560495
2016-02-11 00:02:00,59.496301075266636
2016-02-11 00:03:00,58.291726936742464
2016-02-11 00:04:00,57.431634205993504
2016-02-11 00:05:00,56.741176703553656
2016-02-11 00:06:00,55.91869504407609
2016-02-11 00:07:00,55.119787013570686
2016-02-11 00:08:00,54.446495314788905
2016-02-11 00:09:00,53.80037995254585
2016-02-11 00:10:00,53.128970558260775
2016-02-11 00:11:00,52.48439907326092
2016-02-11 00:12:00,51.88318284505154
2016-02-11 00:13:00,51.29502583152387
2016-02-11 00:14:00,50.71122600832846
2016-02-11 00:15:00,50.14515643528777
2016-02-11 00:16:00,49.59805009109649
2016-02-11 00:17:00,49.061600308290366
2016-02-11 00:18:00,48.53426787765497
2016-02-11 00:19:00,48.018856145367984
2016-02-11 00:20:00,47.514742406443176
2016-02-11 00:21:00,47.01956955918323
2016-02-11 00:22:00,46.53284698010361
2016-02-11 00:23:00,46.05488837332785
2016-02-11 00:24:00,45.585141919094035
2016-02-11 00:25:00,45.12279571335912
2016-02-11 00:26:00,44.667528216938095
2016-02-11 00:27:00,44.21916531006567
2016-02-11 00:28:00,43.777337870932996
2016-02-11 00:29:00,43.34166078071043
2016-02-11 00:30:00,42.91188019390694
2016-02-11 00:31:00,42.48777566203316
2016-02-11 00:32:00,42.06909274498521
2016-02-11 00:33:00,41.6555904765545
2016-02-11 00:34:00,41.24706784035166
2016-02-11 00:35:00,40.84333742531291
2016-02-11 00:36:00,40.444212430039755
2016-02-11 00:37:00,40.04951808898204
2016-02-11 00:38:00,39.65909554468003
2016-02-11 00:39:00,39.2727947996935
2016-02-11 00:40:00,38.890472027617385
2016-02-11 00:41:00,38.5119919151193
2016-02-11 00:42:00,38.137227768845484
2016-02-11 00:43:00,37.76605948103746
2016-02-11 00:44:00,37.39837276266793
2016-02-11 00:45:00,37.03405939124137
2016-02-11 00:46:00,36.67301687271945
2016-02-11 00:47:00,36.31514772160656
2016-02-11 00:48:00,35.960359094349
2016-02-11 00:49:00,35.608562631651836
2016-02-11 00:50:00,35.25967416684118
2016-02-11 00:51:00,34.91361338338396
2016-02-11 00:52:00,34.570303574076725
2016-02-11 00:53:00,34.22967145052698
2016-02-11 00:54:00,33.891646931024084
2016-02-11 00:55:00,33.55616293228793
2016-02-11 00:56:00,33.223155194965884
2016-02-11 00:57:00,32.892562126995244
2016-02-11 00:58:00,32.56432464973923
2016-02-11 00:59:00,32.23838605346185
