,0
2012-08-25 06:45:00,74.05114170175194
2012-08-25 06:46:00,70.35772936735468
2012-08-25 06:47:00,68.48738915206182
2012-08-25 06:48:00,67.90186387243567
2012-08-25 06:49:00,67.4727943202216
2012-08-25 06:50:00,67.14292774760821
2012-08-25 06:51:00,66.82698861110393
2012-08-25 06:52:00,66.5594455181732
2012-08-25 06:53:00,66.28656925043413
2012-08-25 06:54:00,66.00711154762809
2012-08-25 06:55:00,65.71809154456842
2012-08-25 06:56:00,65.43181839429923
2012-08-25 06:57:00,65.149050351624
2012-08-25 06:58:00,64.87147467794962
2012-08-25 06:59:00,64.59849265921264
2012-08-25 07:00:00,64.33071536544492
2012-08-25 07:01:00,64.06772405162485
2012-08-25 07:02:00,63.80922795396385
2012-08-25 07:03:00,63.55477699379482
2012-08-25 07:04:00,63.30416795463317
2012-08-25 07:05:00,63.05720165044693
2012-08-25 07:06:00,62.81373685665933
2012-08-25 07:07:00,62.57362623481963
2012-08-25 07:08:00,62.33674921910542
2012-08-25 07:09:00,62.10298865181134
2012-08-25 07:10:00,61.87223583454123
2012-08-25 07:11:00,61.64438401821732
2012-08-25 07:12:00,61.419332610713404
2012-08-25 07:13:00,61.19698583991101
2012-08-25 07:14:00,60.97725350676052
2012-08-25 07:15:00,60.76005006845082
2012-08-25 07:16:00,60.54529468071736
2012-08-25 07:17:00,60.33291073179788
2012-08-25 07:18:00,60.12282561523205
2012-08-25 07:19:00,59.91497035967656
2012-08-25 07:20:00,59.70927939068892
2012-08-25 07:21:00,59.50569028025285
2012-08-25 07:22:00,59.30414354707981
2012-08-25 07:23:00,59.10458245925504
2012-08-25 07:24:00,58.90695286246439
2012-08-25 07:25:00,58.71120301823018
2012-08-25 07:26:00,58.51728345742694
2012-08-25 07:27:00,58.325146843191234
2012-08-25 07:28:00,58.134747844812516
2012-08-25 07:29:00,57.9460430205301
2012-08-25 07:30:00,57.758990709219006
2012-08-25 07:31:00,57.573550929774335
2012-08-25 07:32:00,57.38968528776445
2012-08-25 07:33:00,57.20735688861426
2012-08-25 07:34:00,57.02653025683934
2012-08-25 07:35:00,56.84717126077958
2012-08-25 07:36:00,56.66924704239846
2012-08-25 07:37:00,56.49272595172401
2012-08-25 07:38:00,56.317577485568286
2012-08-25 07:39:00,56.14377223018474
2012-08-25 07:40:00,55.97128180756067
2012-08-25 07:41:00,55.800078825065995
2012-08-25 07:42:00,55.63013682820607
2012-08-25 07:43:00,55.461430256247844
2012-08-25 07:44:00,55.29393440050873
