,0
2012-10-25 14:00:00,63.15401688981208
2012-10-25 14:01:00,62.95949628951134
2012-10-25 14:02:00,61.854637162131816
2012-10-25 14:03:00,60.394001575668035
2012-10-25 14:04:00,58.48672132474162
2012-10-25 14:05:00,56.91173729281956
2012-10-25 14:06:00,55.31557967198819
2012-10-25 14:07:00,55.131917573501596
2012-10-25 14:08:00,53.55566141498166
2012-10-25 14:09:00,52.10539766157939
2012-10-25 14:10:00,51.36621186468287
2012-10-25 14:11:00,50.5451777887785
2012-10-25 14:12:00,49.3002698942792
2012-10-25 14:13:00,48.57716262659555
2012-10-25 14:14:00,47.606247175468596
2012-10-25 14:15:00,46.71664386094133
2012-10-25 14:16:00,45.99362531577371
2012-10-25 14:17:00,45.176241478267826
2012-10-25 14:18:00,44.262998492079774
2012-10-25 14:19:00,43.61800003305493
2012-10-25 14:20:00,42.859176812694365
2012-10-25 14:21:00,42.079642946532275
2012-10-25 14:22:00,41.394318234203915
2012-10-25 14:23:00,40.70947296237939
2012-10-25 14:24:00,39.98310299937388
2012-10-25 14:25:00,39.349501030845815
2012-10-25 14:26:00,38.68172101511665
2012-10-25 14:27:00,38.01492257747109
2012-10-25 14:28:00,37.395367396671844
2012-10-25 14:29:00,36.77689566106909
2012-10-25 14:30:00,36.14093067074268
2012-10-25 14:31:00,35.54900295607526
2012-10-25 14:32:00,34.95339736830156
2012-10-25 14:33:00,34.35812395689973
2012-10-25 14:34:00,33.78409736628205
2012-10-25 14:35:00,33.21628655417667
2012-10-25 14:36:00,32.645572904088695
2012-10-25 14:37:00,32.095498800547894
2012-10-25 14:38:00,31.547946734223068
2012-10-25 14:39:00,31.002892692540286
2012-10-25 14:40:00,30.470103813091818
2012-10-25 14:41:00,29.943762199471742
2012-10-25 14:42:00,29.418725421865467
2012-10-25 14:43:00,28.90455945327271
2012-10-25 14:44:00,28.395035952392448
2012-10-25 14:45:00,27.889156696616645
2012-10-25 14:46:00,27.39081601483886
2012-10-25 14:47:00,26.897925383660755
2012-10-25 14:48:00,26.408087862799306
2012-10-25 14:49:00,25.925097220042254
2012-10-25 14:50:00,25.44667859823668
2012-10-25 14:51:00,24.97199617671658
2012-10-25 14:52:00,24.502643868258517
2012-10-25 14:53:00,24.03791948161959
2012-10-25 14:54:00,23.576643365178697
2012-10-25 14:55:00,23.12023662794845
2012-10-25 14:56:00,22.66789174010527
2012-10-25 14:57:00,22.21911405881044
2012-10-25 14:58:00,21.774501300859285
2012-10-25 14:59:00,21.333790127791914
