'[08:00:00 2018-08-22]',37.5
'[08:01:00 2018-08-22]',92.3
'[08:02:00 2018-08-22]',74.2
'[08:03:00 2018-08-22]',71.9
'[08:04:00 2018-08-22]',72.2
'[08:05:00 2018-08-22]',71.2
'[08:06:00 2018-08-22]',72.0
'[08:07:00 2018-08-22]',71.1
'[08:08:00 2018-08-22]',71.0
'[08:09:00 2018-08-22]',74.3
'[08:10:00 2018-08-22]',75.2
'[08:11:00 2018-08-22]',75.4
'[08:12:00 2018-08-22]',75.6
'[08:13:00 2018-08-22]',75.3
'[08:14:00 2018-08-22]',75.5
'[08:15:00 2018-08-22]',75.4
'[08:16:00 2018-08-22]',75.1
'[08:17:00 2018-08-22]',75.7
'[08:18:00 2018-08-22]',75.5
'[08:19:00 2018-08-22]',75.6
'[08:20:00 2018-08-22]',75.9
'[08:21:00 2018-08-22]',75.2
'[08:22:00 2018-08-22]',75.1
'[08:23:00 2018-08-22]',75.4
'[08:24:00 2018-08-22]',75.3
'[08:25:00 2018-08-22]',75.3
'[08:26:00 2018-08-22]',75.0
'[08:27:00 2018-08-22]',74.6
'[08:28:00 2018-08-22]',74.8
'[08:29:00 2018-08-22]',74.1
'[08:30:00 2018-08-22]',74.4
'[08:31:00 2018-08-22]',74.2
'[08:32:00 2018-08-22]',73.9
'[08:33:00 2018-08-22]',74.5
'[08:34:00 2018-08-22]',73.8
'[08:35:00 2018-08-22]',73.6
'[08:36:00 2018-08-22]',74.2
'[08:37:00 2018-08-22]',73.6
'[08:38:00 2018-08-22]',73.9
'[08:39:00 2018-08-22]',73.7
'[08:40:00 2018-08-22]',73.3
'[08:41:00 2018-08-22]',73.6
'[08:42:00 2018-08-22]',73.1
'[08:43:00 2018-08-22]',73.1
'[08:44:00 2018-08-22]',72.8
'[08:45:00 2018-08-22]',72.3
'[08:46:00 2018-08-22]',73.0
'[08:47:00 2018-08-22]',72.8
'[08:48:00 2018-08-22]',72.6
'[08:49:00 2018-08-22]',73.1
'[08:50:00 2018-08-22]',72.8
'[08:51:00 2018-08-22]',73.2
'[08:52:00 2018-08-22]',73.3
'[08:53:00 2018-08-22]',73.2
'[08:54:00 2018-08-22]',73.4
'[08:55:00 2018-08-22]',72.6
'[08:56:00 2018-08-22]',73.2
'[08:57:00 2018-08-22]',73.2
'[08:58:00 2018-08-22]',73.8
'[08:59:00 2018-08-22]',74.1
'[09:00:00 2018-08-22]',73.6
'[09:01:00 2018-08-22]',73.9
'[09:02:00 2018-08-22]',73.7
'[09:03:00 2018-08-22]',73.8
'[09:04:00 2018-08-22]',74.1
'[09:05:00 2018-08-22]',73.8
'[09:06:00 2018-08-22]',74.0
'[09:07:00 2018-08-22]',73.7
'[09:08:00 2018-08-22]',73.7
'[09:09:00 2018-08-22]',73.8
'[09:10:00 2018-08-22]',73.3
'[09:11:00 2018-08-22]',73.8
'[09:12:00 2018-08-22]',73.5
'[09:13:00 2018-08-22]',73.4
'[09:14:00 2018-08-22]',73.3
'[09:15:00 2018-08-22]',72.9
'[09:16:00 2018-08-22]',73.1
'[09:17:00 2018-08-22]',72.8
'[09:18:00 2018-08-22]',72.9
'[09:19:00 2018-08-22]',72.9
'[09:20:00 2018-08-22]',72.9
'[09:21:00 2018-08-22]',73.8
'[09:22:00 2018-08-22]',73.4
'[09:23:00 2018-08-22]',73.5
'[09:24:00 2018-08-22]',73.3
'[09:25:00 2018-08-22]',72.6
'[09:26:00 2018-08-22]',68.5
'[09:27:00 2018-08-22]',70.2
'[09:28:00 2018-08-22]',70.6
'[09:29:00 2018-08-22]',78.4
'[09:30:00 2018-08-22]',83.9
'[09:31:00 2018-08-22]',81.8
'[09:32:00 2018-08-22]',78.3
'[09:33:00 2018-08-22]',76.2
'[09:34:00 2018-08-22]',74.2
'[09:35:00 2018-08-22]',73.6
'[09:36:00 2018-08-22]',73.2
'[09:37:00 2018-08-22]',73.4
'[09:38:00 2018-08-22]',73.4
'[09:39:00 2018-08-22]',73.4
'[09:40:00 2018-08-22]',73.7
'[09:41:00 2018-08-22]',74.0
'[09:42:00 2018-08-22]',74.6
'[09:43:00 2018-08-22]',74.6
'[09:44:00 2018-08-22]',75.1
'[09:45:00 2018-08-22]',75.3
'[09:46:00 2018-08-22]',75.6
'[09:47:00 2018-08-22]',75.3
