'[01:30:00 2014-10-05]',63.0
'[01:31:00 2014-10-05]',62.5
'[01:32:00 2014-10-05]',62.3
'[01:33:00 2014-10-05]',61.8
'[01:34:00 2014-10-05]',62.8
'[01:35:00 2014-10-05]',61.8
'[01:36:00 2014-10-05]',61.3
'[01:37:00 2014-10-05]',60.0
'[01:38:00 2014-10-05]',60.8
'[01:39:00 2014-10-05]',60.8
'[01:40:00 2014-10-05]',63.3
'[01:41:00 2014-10-05]',60.9
'[01:42:00 2014-10-05]',62.2
'[01:43:00 2014-10-05]',61.7
'[01:44:00 2014-10-05]',62.1
'[01:45:00 2014-10-05]',61.9
'[01:46:00 2014-10-05]',59.4
'[01:47:00 2014-10-05]',60.2
'[01:48:00 2014-10-05]',59.1
'[01:49:00 2014-10-05]',61.1
'[01:50:00 2014-10-05]',62.2
'[01:51:00 2014-10-05]',62.5
'[01:52:00 2014-10-05]',62.5
'[01:53:00 2014-10-05]',62.3
'[01:54:00 2014-10-05]',61.1
'[01:55:00 2014-10-05]',61.2
'[01:56:00 2014-10-05]',62.1
'[01:57:00 2014-10-05]',61.6
'[01:58:00 2014-10-05]',64.0
'[01:59:00 2014-10-05]',62.9
'[02:00:00 2014-10-05]',63.3
'[02:01:00 2014-10-05]',64.4
'[02:02:00 2014-10-05]',63.4
'[02:03:00 2014-10-05]',63.5
'[02:04:00 2014-10-05]',62.0
'[02:05:00 2014-10-05]',61.6
'[02:06:00 2014-10-05]',62.2
'[02:07:00 2014-10-05]',63.1
'[02:08:00 2014-10-05]',63.1
'[02:09:00 2014-10-05]',62.7
'[02:10:00 2014-10-05]',64.4
'[02:11:00 2014-10-05]',64.4
'[02:12:00 2014-10-05]',62.3
'[02:13:00 2014-10-05]',63.0
'[02:14:00 2014-10-05]',63.2
'[02:15:00 2014-10-05]',65.4
'[02:16:00 2014-10-05]',62.6
'[02:17:00 2014-10-05]',62.6
'[02:18:00 2014-10-05]',60.9
'[02:19:00 2014-10-05]',62.2
'[02:20:00 2014-10-05]',64.0
'[02:21:00 2014-10-05]',62.6
'[02:22:00 2014-10-05]',63.7
'[02:23:00 2014-10-05]',62.3
'[02:24:00 2014-10-05]',63.2
'[02:25:00 2014-10-05]',61.4
'[02:26:00 2014-10-05]',61.3
'[02:27:00 2014-10-05]',62.2
'[02:28:00 2014-10-05]',64.9
'[02:29:00 2014-10-05]',63.3
'[02:30:00 2014-10-05]',62.5
'[02:31:00 2014-10-05]',64.1
'[02:32:00 2014-10-05]',62.3
'[02:33:00 2014-10-05]',60.8
'[02:34:00 2014-10-05]',61.7
'[02:35:00 2014-10-05]',61.6
'[02:36:00 2014-10-05]',60.3
'[02:37:00 2014-10-05]',62.4
'[02:38:00 2014-10-05]',62.5
'[02:39:00 2014-10-05]',62.6
'[02:40:00 2014-10-05]',65.3
'[02:41:00 2014-10-05]',62.9
'[02:42:00 2014-10-05]',63.5
'[02:43:00 2014-10-05]',62.6
'[02:44:00 2014-10-05]',60.9
'[02:45:00 2014-10-05]',61.9
'[02:46:00 2014-10-05]',60.9
'[02:47:00 2014-10-05]',62.3
'[02:48:00 2014-10-05]',62.4
'[02:49:00 2014-10-05]',62.9
'[02:50:00 2014-10-05]',63.8
'[02:51:00 2014-10-05]',60.6
'[02:52:00 2014-10-05]',61.7
'[02:53:00 2014-10-05]',62.8
'[02:54:00 2014-10-05]',62.3
'[02:55:00 2014-10-05]',63.9
'[02:56:00 2014-10-05]',63.2
'[02:57:00 2014-10-05]',63.3
'[02:58:00 2014-10-05]',63.1
'[02:59:00 2014-10-05]',60.4
'[03:00:00 2014-10-05]',59.6
'[03:01:00 2014-10-05]',63.2
'[03:02:00 2014-10-05]',64.1
'[03:03:00 2014-10-05]',63.9
'[03:04:00 2014-10-05]',62.8
'[03:05:00 2014-10-05]',61.8
'[03:06:00 2014-10-05]',61.9
'[03:07:00 2014-10-05]',64.5
'[03:08:00 2014-10-05]',63.5
'[03:09:00 2014-10-05]',64.5
'[03:10:00 2014-10-05]',63.7
'[03:11:00 2014-10-05]',62.5
'[03:12:00 2014-10-05]',61.4
'[03:13:00 2014-10-05]',62.8
'[03:14:00 2014-10-05]',63.6
'[03:15:00 2014-10-05]',61.4
'[03:16:00 2014-10-05]',61.3
'[03:17:00 2014-10-05]',58.3
'[03:18:00 2014-10-05]',58.0
'[03:19:00 2014-10-05]',58.0
'[03:20:00 2014-10-05]',60.6
'[03:21:00 2014-10-05]',59.0
'[03:22:00 2014-10-05]',60.3
'[03:23:00 2014-10-05]',58.9
'[03:24:00 2014-10-05]',57.6
'[03:25:00 2014-10-05]',58.1
'[03:26:00 2014-10-05]',58.4
'[03:27:00 2014-10-05]',57.5
'[03:28:00 2014-10-05]',56.5
'[03:29:00 2014-10-05]',58.1
'[03:30:00 2014-10-05]',58.0
'[03:31:00 2014-10-05]',60.0
'[03:32:00 2014-10-05]',60.8
'[03:33:00 2014-10-05]',59.1
'[03:34:00 2014-10-05]',60.3
'[03:35:00 2014-10-05]',61.0
'[03:36:00 2014-10-05]',61.8
'[03:37:00 2014-10-05]',62.6
'[03:38:00 2014-10-05]',60.3
'[03:39:00 2014-10-05]',58.1
'[03:40:00 2014-10-05]',56.5
'[03:41:00 2014-10-05]',57.0
'[03:42:00 2014-10-05]',58.8
'[03:43:00 2014-10-05]',59.8
'[03:44:00 2014-10-05]',60.8
'[03:45:00 2014-10-05]',61.5
'[03:46:00 2014-10-05]',60.0
'[03:47:00 2014-10-05]',58.6
'[03:48:00 2014-10-05]',59.8
'[03:49:00 2014-10-05]',60.1
'[03:50:00 2014-10-05]',62.4
'[03:51:00 2014-10-05]',59.7
'[03:52:00 2014-10-05]',60.4
'[03:53:00 2014-10-05]',59.6
'[03:54:00 2014-10-05]',58.7
'[03:55:00 2014-10-05]',56.5
'[03:56:00 2014-10-05]',56.7
'[03:57:00 2014-10-05]',58.0
'[03:58:00 2014-10-05]',57.1
'[03:59:00 2014-10-05]',58.3
'[04:00:00 2014-10-05]',56.0
'[04:01:00 2014-10-05]',55.5
'[04:02:00 2014-10-05]',54.2
'[04:03:00 2014-10-05]',53.7
'[04:04:00 2014-10-05]',53.7
'[04:05:00 2014-10-05]',54.2
'[04:06:00 2014-10-05]',53.4
'[04:07:00 2014-10-05]',54.9
'[04:08:00 2014-10-05]',54.7
'[04:09:00 2014-10-05]',56.1
'[04:10:00 2014-10-05]',57.1
'[04:11:00 2014-10-05]',57.4
'[04:12:00 2014-10-05]',59.9
'[04:13:00 2014-10-05]',59.5
'[04:14:00 2014-10-05]',60.9
'[04:15:00 2014-10-05]',58.7
'[04:16:00 2014-10-05]',58.4
'[04:17:00 2014-10-05]',56.9
'[04:18:00 2014-10-05]',56.8
'[04:19:00 2014-10-05]',56.5
'[04:20:00 2014-10-05]',55.5
'[04:21:00 2014-10-05]',57.6
'[04:22:00 2014-10-05]',56.9
'[04:23:00 2014-10-05]',58.1
'[04:24:00 2014-10-05]',57.3
'[04:25:00 2014-10-05]',59.0
'[04:26:00 2014-10-05]',59.6
'[04:27:00 2014-10-05]',58.7
'[04:28:00 2014-10-05]',55.7
'[04:29:00 2014-10-05]',54.1
'[04:30:00 2014-10-05]',53.2
'[04:31:00 2014-10-05]',53.8
'[04:32:00 2014-10-05]',56.7
'[04:33:00 2014-10-05]',59.3
'[04:34:00 2014-10-05]',57.1
'[04:35:00 2014-10-05]',59.4
'[04:36:00 2014-10-05]',60.1
'[04:37:00 2014-10-05]',61.0
'[04:38:00 2014-10-05]',60.4
'[04:39:00 2014-10-05]',58.2
'[04:40:00 2014-10-05]',58.7
'[04:41:00 2014-10-05]',59.1
'[04:42:00 2014-10-05]',57.5
'[04:43:00 2014-10-05]',58.4
'[04:44:00 2014-10-05]',58.1
'[04:45:00 2014-10-05]',59.2
'[04:46:00 2014-10-05]',59.0
'[04:47:00 2014-10-05]',57.2
'[04:48:00 2014-10-05]',57.5
'[04:49:00 2014-10-05]',58.9
'[04:50:00 2014-10-05]',58.9
'[04:51:00 2014-10-05]',59.5
'[04:52:00 2014-10-05]',58.7
'[04:53:00 2014-10-05]',58.3
'[04:54:00 2014-10-05]',57.3
'[04:55:00 2014-10-05]',56.4
'[04:56:00 2014-10-05]',57.1
'[04:57:00 2014-10-05]',57.3
'[04:58:00 2014-10-05]',56.9
'[04:59:00 2014-10-05]',57.3
'[05:00:00 2014-10-05]',58.6
'[05:01:00 2014-10-05]',57.7
'[05:02:00 2014-10-05]',58.8
'[05:03:00 2014-10-05]',57.6
'[05:04:00 2014-10-05]',58.5
'[05:05:00 2014-10-05]',57.6
'[05:06:00 2014-10-05]',57.0
'[05:07:00 2014-10-05]',56.8
'[05:08:00 2014-10-05]',58.4
'[05:09:00 2014-10-05]',57.9
