'[03:30:00 2016-02-25]',87.5
'[03:31:00 2016-02-25]',87.0
'[03:32:00 2016-02-25]',87.8
'[03:33:00 2016-02-25]',86.9
'[03:34:00 2016-02-25]',86.8
'[03:35:00 2016-02-25]',86.0
'[03:36:00 2016-02-25]',89.4
'[03:37:00 2016-02-25]',87.6
'[03:38:00 2016-02-25]',88.6
'[03:39:00 2016-02-25]',87.1
'[03:40:00 2016-02-25]',87.4
'[03:41:00 2016-02-25]',86.9
'[03:42:00 2016-02-25]',87.1
'[03:43:00 2016-02-25]',87.3
'[03:44:00 2016-02-25]',88.5
'[03:45:00 2016-02-25]',87.9
'[03:46:00 2016-02-25]',88.1
'[03:47:00 2016-02-25]',86.9
'[03:48:00 2016-02-25]',87.0
'[03:49:00 2016-02-25]',85.8
'[03:50:00 2016-02-25]',85.3
'[03:51:00 2016-02-25]',83.4
'[03:52:00 2016-02-25]',82.9
'[03:53:00 2016-02-25]',83.1
'[03:54:00 2016-02-25]',83.7
'[03:55:00 2016-02-25]',83.7
'[03:56:00 2016-02-25]',83.5
'[03:57:00 2016-02-25]',83.9
'[03:58:00 2016-02-25]',84.1
'[03:59:00 2016-02-25]',85.5
'[04:00:00 2016-02-25]',84.6
'[04:01:00 2016-02-25]',86.2
'[04:02:00 2016-02-25]',86.1
'[04:03:00 2016-02-25]',86.4
'[04:04:00 2016-02-25]',86.3
'[04:05:00 2016-02-25]',87.4
'[04:06:00 2016-02-25]',89.1
'[04:07:00 2016-02-25]',88.5
'[04:08:00 2016-02-25]',88.0
'[04:09:00 2016-02-25]',88.2
'[04:10:00 2016-02-25]',87.6
'[04:11:00 2016-02-25]',88.7
'[04:12:00 2016-02-25]',88.9
'[04:13:00 2016-02-25]',87.6
'[04:14:00 2016-02-25]',87.3
'[04:15:00 2016-02-25]',87.0
'[04:16:00 2016-02-25]',87.0
'[04:17:00 2016-02-25]',86.9
'[04:18:00 2016-02-25]',86.7
'[04:19:00 2016-02-25]',87.1
'[04:20:00 2016-02-25]',88.3
'[04:21:00 2016-02-25]',87.5
'[04:22:00 2016-02-25]',87.8
'[04:23:00 2016-02-25]',87.6
'[04:24:00 2016-02-25]',87.9
'[04:25:00 2016-02-25]',89.1
'[04:26:00 2016-02-25]',89.4
'[04:27:00 2016-02-25]',88.5
'[04:28:00 2016-02-25]',88.3
'[04:29:00 2016-02-25]',88.4
'[04:30:00 2016-02-25]',88.7
'[04:31:00 2016-02-25]',88.4
'[04:32:00 2016-02-25]',88.8
'[04:33:00 2016-02-25]',88.7
'[04:34:00 2016-02-25]',88.0
'[04:35:00 2016-02-25]',88.1
'[04:36:00 2016-02-25]',89.3
'[04:37:00 2016-02-25]',88.8
'[04:38:00 2016-02-25]',88.4
'[04:39:00 2016-02-25]',89.3
'[04:40:00 2016-02-25]',89.7
'[04:41:00 2016-02-25]',89.6
'[04:42:00 2016-02-25]',90.6
'[04:43:00 2016-02-25]',97.2
'[04:44:00 2016-02-25]',101.8
'[04:45:00 2016-02-25]',99.4
'[04:46:00 2016-02-25]',95.6
'[04:47:00 2016-02-25]',91.9
'[04:48:00 2016-02-25]',91.0
'[04:49:00 2016-02-25]',92.0
'[04:50:00 2016-02-25]',90.7
'[04:51:00 2016-02-25]',91.0
'[04:52:00 2016-02-25]',91.0
'[04:53:00 2016-02-25]',92.0
'[04:54:00 2016-02-25]',100.4
'[04:55:00 2016-02-25]',89.0
'[04:56:00 2016-02-25]',96.2
'[04:57:00 2016-02-25]',100.7
'[04:58:00 2016-02-25]',92.1
'[04:59:00 2016-02-25]',92.1
'[05:00:00 2016-02-25]',91.4
'[05:01:00 2016-02-25]',87.0
'[05:02:00 2016-02-25]',86.1
'[05:03:00 2016-02-25]',83.5
'[05:04:00 2016-02-25]',82.8
'[05:05:00 2016-02-25]',81.4
'[05:06:00 2016-02-25]',80.6
'[05:07:00 2016-02-25]',79.2
'[05:08:00 2016-02-25]',90.5
'[05:09:00 2016-02-25]',88.4
'[05:10:00 2016-02-25]',85.5
'[05:11:00 2016-02-25]',83.8
'[05:12:00 2016-02-25]',88.4
'[05:13:00 2016-02-25]',88.6
'[05:14:00 2016-02-25]',98.4
'[05:15:00 2016-02-25]',107.0
'[05:16:00 2016-02-25]',98.6
'[05:17:00 2016-02-25]',97.0
'[05:18:00 2016-02-25]',100.7
'[05:19:00 2016-02-25]',94.1
'[05:20:00 2016-02-25]',88.0
'[05:21:00 2016-02-25]',90.1
'[05:22:00 2016-02-25]',93.0
'[05:23:00 2016-02-25]',92.4
'[05:24:00 2016-02-25]',100.2
'[05:25:00 2016-02-25]',92.4
'[05:26:00 2016-02-25]',88.7
'[05:27:00 2016-02-25]',89.4
'[05:28:00 2016-02-25]',95.8
'[05:29:00 2016-02-25]',91.3
'[05:30:00 2016-02-25]',90.2
'[05:31:00 2016-02-25]',83.2
'[05:32:00 2016-02-25]',81.7
'[05:33:00 2016-02-25]',82.0
'[05:34:00 2016-02-25]',88.7
'[05:35:00 2016-02-25]',92.0
'[05:36:00 2016-02-25]',101.2
'[05:37:00 2016-02-25]',97.8
'[05:38:00 2016-02-25]',89.9
'[05:39:00 2016-02-25]',91.5
'[05:40:00 2016-02-25]',86.8
'[05:41:00 2016-02-25]',86.0
'[05:42:00 2016-02-25]',86.3
'[05:43:00 2016-02-25]',89.7
'[05:44:00 2016-02-25]',87.2
'[05:45:00 2016-02-25]',92.9
'[05:46:00 2016-02-25]',93.6
'[05:47:00 2016-02-25]',93.1
'[05:48:00 2016-02-25]',86.1
'[05:49:00 2016-02-25]',86.3
'[05:50:00 2016-02-25]',84.1
'[05:51:00 2016-02-25]',84.5
'[05:52:00 2016-02-25]',80.5
'[05:53:00 2016-02-25]',80.2
'[05:54:00 2016-02-25]',80.0
'[05:55:00 2016-02-25]',79.3
'[05:56:00 2016-02-25]',79.9
'[05:57:00 2016-02-25]',79.3
'[05:58:00 2016-02-25]',78.6
'[05:59:00 2016-02-25]',79.8
'[06:00:00 2016-02-25]',80.6
'[06:01:00 2016-02-25]',80.1
'[06:02:00 2016-02-25]',80.3
'[06:03:00 2016-02-25]',80.4
'[06:04:00 2016-02-25]',79.7
'[06:05:00 2016-02-25]',79.4
'[06:06:00 2016-02-25]',79.2
'[06:07:00 2016-02-25]',78.2
'[06:08:00 2016-02-25]',80.7
'[06:09:00 2016-02-25]',79.3
'[06:10:00 2016-02-25]',77.9
'[06:11:00 2016-02-25]',78.4
'[06:12:00 2016-02-25]',77.9
'[06:13:00 2016-02-25]',76.5
'[06:14:00 2016-02-25]',78.1
'[06:15:00 2016-02-25]',77.2
'[06:16:00 2016-02-25]',77.7
'[06:17:00 2016-02-25]',77.4
'[06:18:00 2016-02-25]',77.7
'[06:19:00 2016-02-25]',77.8
'[06:20:00 2016-02-25]',76.8
'[06:21:00 2016-02-25]',76.2
'[06:22:00 2016-02-25]',76.8
'[06:23:00 2016-02-25]',76.3
'[06:24:00 2016-02-25]',75.4
'[06:25:00 2016-02-25]',75.9
'[06:26:00 2016-02-25]',75.9
'[06:27:00 2016-02-25]',74.7
'[06:28:00 2016-02-25]',75.5
'[06:29:00 2016-02-25]',75.3
'[06:30:00 2016-02-25]',75.0
'[06:31:00 2016-02-25]',75.9
'[06:32:00 2016-02-25]',75.0
'[06:33:00 2016-02-25]',75.0
'[06:34:00 2016-02-25]',76.4
'[06:35:00 2016-02-25]',75.6
'[06:36:00 2016-02-25]',75.9
'[06:37:00 2016-02-25]',76.3
'[06:38:00 2016-02-25]',75.5
'[06:39:00 2016-02-25]',75.6
'[06:40:00 2016-02-25]',76.9
'[06:41:00 2016-02-25]',77.3
'[06:42:00 2016-02-25]',76.3
'[06:43:00 2016-02-25]',84.0
'[06:44:00 2016-02-25]',102.4
'[06:45:00 2016-02-25]',98.2
'[06:46:00 2016-02-25]',87.2
'[06:47:00 2016-02-25]',84.8
'[06:48:00 2016-02-25]',84.0
'[06:49:00 2016-02-25]',84.9
'[06:50:00 2016-02-25]',83.6
'[06:51:00 2016-02-25]',81.9
'[06:52:00 2016-02-25]',80.5
'[06:53:00 2016-02-25]',78.5
'[06:54:00 2016-02-25]',78.3
'[06:55:00 2016-02-25]',78.4
'[06:56:00 2016-02-25]',78.8
'[06:57:00 2016-02-25]',78.6
'[06:58:00 2016-02-25]',79.1
'[06:59:00 2016-02-25]',80.8
'[07:00:00 2016-02-25]',80.7
'[07:01:00 2016-02-25]',79.2
'[07:02:00 2016-02-25]',78.9
'[07:03:00 2016-02-25]',78.4
'[07:04:00 2016-02-25]',78.7
'[07:05:00 2016-02-25]',78.6
'[07:06:00 2016-02-25]',77.7
'[07:07:00 2016-02-25]',78.8
'[07:08:00 2016-02-25]',78.3
'[07:09:00 2016-02-25]',78.9
'[07:10:00 2016-02-25]',78.1
'[07:11:00 2016-02-25]',77.5
'[07:12:00 2016-02-25]',77.4
'[07:13:00 2016-02-25]',77.3
'[07:14:00 2016-02-25]',77.4
'[07:15:00 2016-02-25]',76.9
'[07:16:00 2016-02-25]',76.4
'[07:17:00 2016-02-25]',77.3
'[07:18:00 2016-02-25]',76.7
'[07:19:00 2016-02-25]',77.0
'[07:20:00 2016-02-25]',77.6
'[07:21:00 2016-02-25]',77.0
'[07:22:00 2016-02-25]',77.1
'[07:23:00 2016-02-25]',77.0
'[07:24:00 2016-02-25]',77.1
'[07:25:00 2016-02-25]',77.2
'[07:26:00 2016-02-25]',77.0
'[07:27:00 2016-02-25]',76.5
'[07:28:00 2016-02-25]',76.4
'[07:29:00 2016-02-25]',76.7
'[07:30:00 2016-02-25]',78.3
'[07:31:00 2016-02-25]',78.0
'[07:32:00 2016-02-25]',81.9
'[07:33:00 2016-02-25]',79.1
'[07:34:00 2016-02-25]',77.6
'[07:35:00 2016-02-25]',77.7
'[07:36:00 2016-02-25]',77.4
'[07:37:00 2016-02-25]',75.9
'[07:38:00 2016-02-25]',77.1
'[07:39:00 2016-02-25]',76.6
'[07:40:00 2016-02-25]',77.5
'[07:41:00 2016-02-25]',76.3
'[07:42:00 2016-02-25]',76.7
'[07:43:00 2016-02-25]',77.3
'[07:44:00 2016-02-25]',77.7
'[07:45:00 2016-02-25]',77.5
'[07:46:00 2016-02-25]',76.7
'[07:47:00 2016-02-25]',77.2
'[07:48:00 2016-02-25]',77.9
'[07:49:00 2016-02-25]',77.0
'[07:50:00 2016-02-25]',76.5
'[07:51:00 2016-02-25]',76.5
'[07:52:00 2016-02-25]',76.3
'[07:53:00 2016-02-25]',75.6
'[07:54:00 2016-02-25]',75.2
'[07:55:00 2016-02-25]',74.3
'[07:56:00 2016-02-25]',74.3
'[07:57:00 2016-02-25]',72.7
'[07:58:00 2016-02-25]',73.5
'[07:59:00 2016-02-25]',73.1
'[08:00:00 2016-02-25]',73.4
'[08:01:00 2016-02-25]',73.6
'[08:02:00 2016-02-25]',73.8
'[08:03:00 2016-02-25]',74.3
'[08:04:00 2016-02-25]',83.6
'[08:05:00 2016-02-25]',88.5
'[08:06:00 2016-02-25]',86.7
'[08:07:00 2016-02-25]',85.6
'[08:08:00 2016-02-25]',84.2
'[08:09:00 2016-02-25]',83.3
'[08:10:00 2016-02-25]',81.5
'[08:11:00 2016-02-25]',79.8
'[08:12:00 2016-02-25]',79.6
'[08:13:00 2016-02-25]',79.6
'[08:14:00 2016-02-25]',78.6
'[08:15:00 2016-02-25]',79.7
'[08:16:00 2016-02-25]',78.8
'[08:17:00 2016-02-25]',79.3
'[08:18:00 2016-02-25]',78.6
'[08:19:00 2016-02-25]',78.6
'[08:20:00 2016-02-25]',78.7
'[08:21:00 2016-02-25]',80.0
'[08:22:00 2016-02-25]',80.8
'[08:23:00 2016-02-25]',80.4
'[08:24:00 2016-02-25]',81.1
'[08:25:00 2016-02-25]',80.2
'[08:26:00 2016-02-25]',79.6
'[08:27:00 2016-02-25]',80.2
'[08:28:00 2016-02-25]',84.0
'[08:29:00 2016-02-25]',86.6
'[08:30:00 2016-02-25]',84.4
'[08:31:00 2016-02-25]',85.5
'[08:32:00 2016-02-25]',84.5
'[08:33:00 2016-02-25]',83.1
'[08:34:00 2016-02-25]',82.6
'[08:35:00 2016-02-25]',88.0
'[08:36:00 2016-02-25]',102.9
'[08:37:00 2016-02-25]',95.0
'[08:38:00 2016-02-25]',129.1
'[08:39:00 2016-02-25]',41.4
'[08:40:00 2016-02-25]',106.1
'[08:41:00 2016-02-25]',103.9
'[08:42:00 2016-02-25]',96.6
'[08:43:00 2016-02-25]',103.3
'[08:44:00 2016-02-25]',101.8
'[08:45:00 2016-02-25]',113.6
'[08:46:00 2016-02-25]',111.4
'[08:47:00 2016-02-25]',108.1
'[08:48:00 2016-02-25]',107.2
'[08:49:00 2016-02-25]',100.4
'[08:50:00 2016-02-25]',96.3
'[08:51:00 2016-02-25]',103.7
'[08:52:00 2016-02-25]',102.6
'[08:53:00 2016-02-25]',102.6
'[08:54:00 2016-02-25]',101.7
'[08:55:00 2016-02-25]',102.3
'[08:56:00 2016-02-25]',110.2
'[08:57:00 2016-02-25]',106.0
'[08:58:00 2016-02-25]',103.5
'[08:59:00 2016-02-25]',103.2
'[09:00:00 2016-02-25]',103.5
'[09:01:00 2016-02-25]',102.4
'[09:02:00 2016-02-25]',99.7
'[09:03:00 2016-02-25]',108.7
'[09:04:00 2016-02-25]',109.1
'[09:05:00 2016-02-25]',109.2
'[09:06:00 2016-02-25]',111.9
'[09:07:00 2016-02-25]',106.2
'[09:08:00 2016-02-25]',110.6
'[09:09:00 2016-02-25]',106.3
'[09:10:00 2016-02-25]',104.0
'[09:11:00 2016-02-25]',104.8
'[09:12:00 2016-02-25]',108.0
'[09:13:00 2016-02-25]',103.9
'[09:14:00 2016-02-25]',105.1
'[09:15:00 2016-02-25]',106.6
'[09:16:00 2016-02-25]',105.0
'[09:17:00 2016-02-25]',103.1
'[09:18:00 2016-02-25]',99.2
'[09:19:00 2016-02-25]',95.9
'[09:20:00 2016-02-25]',101.2
'[09:21:00 2016-02-25]',94.0
'[09:22:00 2016-02-25]',95.4
'[09:23:00 2016-02-25]',97.5
'[09:24:00 2016-02-25]',100.9
'[09:25:00 2016-02-25]',103.6
'[09:26:00 2016-02-25]',106.9
'[09:27:00 2016-02-25]',108.0
'[09:28:00 2016-02-25]',108.4
'[09:29:00 2016-02-25]',108.3
'[09:30:00 2016-02-25]',107.3
'[09:31:00 2016-02-25]',110.0
'[09:32:00 2016-02-25]',107.0
'[09:33:00 2016-02-25]',107.9
'[09:34:00 2016-02-25]',105.7
'[09:35:00 2016-02-25]',108.4
'[09:36:00 2016-02-25]',110.1
'[09:37:00 2016-02-25]',106.5
'[09:38:00 2016-02-25]',107.1
'[09:39:00 2016-02-25]',104.6
'[09:40:00 2016-02-25]',110.0
'[09:41:00 2016-02-25]',111.3
'[09:42:00 2016-02-25]',110.9
'[09:43:00 2016-02-25]',114.7
'[09:44:00 2016-02-25]',118.2
'[09:45:00 2016-02-25]',108.7
'[09:46:00 2016-02-25]',114.8
'[09:47:00 2016-02-25]',120.4
'[09:48:00 2016-02-25]',113.2
'[09:49:00 2016-02-25]',106.3
'[09:50:00 2016-02-25]',100.7
'[09:51:00 2016-02-25]',98.8
'[09:52:00 2016-02-25]',95.3
'[09:53:00 2016-02-25]',92.8
'[09:54:00 2016-02-25]',92.4
'[09:55:00 2016-02-25]',94.7
'[09:56:00 2016-02-25]',93.4
'[09:57:00 2016-02-25]',95.4
'[09:58:00 2016-02-25]',90.9
'[09:59:00 2016-02-25]',90.0
'[10:00:00 2016-02-25]',89.0
'[10:01:00 2016-02-25]',89.4
'[10:02:00 2016-02-25]',88.6
'[10:03:00 2016-02-25]',88.9
'[10:04:00 2016-02-25]',87.8
