'[01:30:00 2019-03-21]',61.5
'[01:31:00 2019-03-21]',62.4
'[01:32:00 2019-03-21]',61.9
'[01:33:00 2019-03-21]',62.6
'[01:34:00 2019-03-21]',62.3
'[01:35:00 2019-03-21]',62.6
'[01:36:00 2019-03-21]',64.1
'[01:37:00 2019-03-21]',64.7
'[01:38:00 2019-03-21]',66.2
'[01:39:00 2019-03-21]',65.4
'[01:40:00 2019-03-21]',66.0
'[01:41:00 2019-03-21]',67.1
'[01:42:00 2019-03-21]',63.9
'[01:43:00 2019-03-21]',67.1
'[01:44:00 2019-03-21]',66.9
'[01:45:00 2019-03-21]',67.1
'[01:46:00 2019-03-21]',68.8
'[01:47:00 2019-03-21]',69.0
'[01:48:00 2019-03-21]',67.5
'[01:49:00 2019-03-21]',67.4
'[01:50:00 2019-03-21]',67.3
'[01:51:00 2019-03-21]',65.1
'[01:52:00 2019-03-21]',68.3
'[01:53:00 2019-03-21]',67.5
'[01:54:00 2019-03-21]',67.9
'[01:55:00 2019-03-21]',68.6
'[01:56:00 2019-03-21]',68.2
'[01:57:00 2019-03-21]',69.5
'[01:58:00 2019-03-21]',70.4
'[01:59:00 2019-03-21]',67.4
'[02:00:00 2019-03-21]',70.3
'[02:01:00 2019-03-21]',71.2
'[02:02:00 2019-03-21]',70.1
'[02:03:00 2019-03-21]',70.1
'[02:04:00 2019-03-21]',71.1
'[02:05:00 2019-03-21]',70.9
'[02:06:00 2019-03-21]',69.1
'[02:07:00 2019-03-21]',69.1
'[02:08:00 2019-03-21]',70.2
'[02:09:00 2019-03-21]',68.4
'[02:10:00 2019-03-21]',68.1
'[02:11:00 2019-03-21]',68.8
'[02:12:00 2019-03-21]',70.0
'[02:13:00 2019-03-21]',69.8
'[02:14:00 2019-03-21]',68.8
'[02:15:00 2019-03-21]',70.3
'[02:16:00 2019-03-21]',68.0
'[02:17:00 2019-03-21]',66.7
'[02:18:00 2019-03-21]',68.1
'[02:19:00 2019-03-21]',69.7
'[02:20:00 2019-03-21]',68.6
'[02:21:00 2019-03-21]',70.1
'[02:22:00 2019-03-21]',70.1
'[02:23:00 2019-03-21]',70.0
'[02:24:00 2019-03-21]',70.5
'[02:25:00 2019-03-21]',69.8
'[02:26:00 2019-03-21]',69.0
'[02:27:00 2019-03-21]',70.6
'[02:28:00 2019-03-21]',71.6
'[02:29:00 2019-03-21]',72.2
'[02:30:00 2019-03-21]',71.8
'[02:31:00 2019-03-21]',71.7
'[02:32:00 2019-03-21]',70.8
'[02:33:00 2019-03-21]',69.7
'[02:34:00 2019-03-21]',71.1
'[02:35:00 2019-03-21]',68.4
'[02:36:00 2019-03-21]',70.9
'[02:37:00 2019-03-21]',71.4
'[02:38:00 2019-03-21]',70.7
'[02:39:00 2019-03-21]',72.5
'[02:40:00 2019-03-21]',77.7
'[02:41:00 2019-03-21]',77.1
'[02:42:00 2019-03-21]',72.9
'[02:43:00 2019-03-21]',73.3
'[02:44:00 2019-03-21]',72.9
'[02:45:00 2019-03-21]',73.2
'[02:46:00 2019-03-21]',71.4
'[02:47:00 2019-03-21]',69.9
'[02:48:00 2019-03-21]',69.9
'[02:49:00 2019-03-21]',69.4
'[02:50:00 2019-03-21]',69.6
'[02:51:00 2019-03-21]',69.6
'[02:52:00 2019-03-21]',73.7
'[02:53:00 2019-03-21]',67.3
'[02:54:00 2019-03-21]',67.6
'[02:55:00 2019-03-21]',72.2
'[02:56:00 2019-03-21]',72.1
'[02:57:00 2019-03-21]',72.8
'[02:58:00 2019-03-21]',71.0
'[02:59:00 2019-03-21]',73.6
'[03:00:00 2019-03-21]',73.4
'[03:01:00 2019-03-21]',71.5
'[03:02:00 2019-03-21]',72.3
'[03:03:00 2019-03-21]',75.1
'[03:04:00 2019-03-21]',66.3
'[03:05:00 2019-03-21]',68.6
'[03:06:00 2019-03-21]',69.9
'[03:07:00 2019-03-21]',71.1
'[03:08:00 2019-03-21]',70.5
'[03:09:00 2019-03-21]',69.7
'[03:10:00 2019-03-21]',71.1
'[03:11:00 2019-03-21]',70.2
'[03:12:00 2019-03-21]',70.4
'[03:13:00 2019-03-21]',70.0
'[03:14:00 2019-03-21]',69.3
'[03:15:00 2019-03-21]',69.7
'[03:16:00 2019-03-21]',70.3
'[03:17:00 2019-03-21]',70.4
'[03:18:00 2019-03-21]',70.7
'[03:19:00 2019-03-21]',68.6
'[03:20:00 2019-03-21]',70.1
'[03:21:00 2019-03-21]',72.8
'[03:22:00 2019-03-21]',84.2
'[03:23:00 2019-03-21]',81.9
'[03:24:00 2019-03-21]',84.9
'[03:25:00 2019-03-21]',81.4
'[03:26:00 2019-03-21]',95.7
'[03:27:00 2019-03-21]',90.8
'[03:28:00 2019-03-21]',87.5
'[03:29:00 2019-03-21]',89.8
'[03:30:00 2019-03-21]',90.8
'[03:31:00 2019-03-21]',87.5
'[03:32:00 2019-03-21]',90.6
'[03:33:00 2019-03-21]',84.9
'[03:34:00 2019-03-21]',86.3
'[03:35:00 2019-03-21]',82.9
'[03:36:00 2019-03-21]',81.0
'[03:37:00 2019-03-21]',79.7
'[03:38:00 2019-03-21]',78.9
'[03:39:00 2019-03-21]',80.3
'[03:40:00 2019-03-21]',76.5
'[03:41:00 2019-03-21]',81.2
'[03:42:00 2019-03-21]',79.8
'[03:43:00 2019-03-21]',74.4
'[03:44:00 2019-03-21]',76.4
'[03:45:00 2019-03-21]',78.4
'[03:46:00 2019-03-21]',77.9
'[03:47:00 2019-03-21]',76.9
'[03:48:00 2019-03-21]',77.1
'[03:49:00 2019-03-21]',80.1
'[03:50:00 2019-03-21]',78.3
'[03:51:00 2019-03-21]',77.1
'[03:52:00 2019-03-21]',77.7
'[03:53:00 2019-03-21]',77.7
'[03:54:00 2019-03-21]',74.4
'[03:55:00 2019-03-21]',76.3
'[03:56:00 2019-03-21]',75.9
'[03:57:00 2019-03-21]',76.6
'[03:58:00 2019-03-21]',77.8
'[03:59:00 2019-03-21]',77.9
'[04:00:00 2019-03-21]',75.5
'[04:01:00 2019-03-21]',76.8
'[04:02:00 2019-03-21]',73.2
'[04:03:00 2019-03-21]',73.7
'[04:04:00 2019-03-21]',75.6
'[04:05:00 2019-03-21]',73.4
'[04:06:00 2019-03-21]',73.2
'[04:07:00 2019-03-21]',72.2
'[04:08:00 2019-03-21]',73.5
'[04:09:00 2019-03-21]',72.2
'[04:10:00 2019-03-21]',72.7
'[04:11:00 2019-03-21]',70.8
'[04:12:00 2019-03-21]',67.3
'[04:13:00 2019-03-21]',71.1
'[04:14:00 2019-03-21]',69.8
'[04:15:00 2019-03-21]',67.6
'[04:16:00 2019-03-21]',63.2
'[04:17:00 2019-03-21]',62.3
'[04:18:00 2019-03-21]',64.2
'[04:19:00 2019-03-21]',65.6
'[04:20:00 2019-03-21]',67.4
'[04:21:00 2019-03-21]',68.7
'[04:22:00 2019-03-21]',68.0
'[04:23:00 2019-03-21]',68.4
'[04:24:00 2019-03-21]',66.0
'[04:25:00 2019-03-21]',66.2
'[04:26:00 2019-03-21]',63.8
'[04:27:00 2019-03-21]',64.7
'[04:28:00 2019-03-21]',64.5
'[04:29:00 2019-03-21]',63.8
'[04:30:00 2019-03-21]',65.7
'[04:31:00 2019-03-21]',65.3
'[04:32:00 2019-03-21]',65.8
'[04:33:00 2019-03-21]',66.1
'[04:34:00 2019-03-21]',67.1
'[04:35:00 2019-03-21]',67.1
'[04:36:00 2019-03-21]',66.7
'[04:37:00 2019-03-21]',65.5
'[04:38:00 2019-03-21]',62.2
'[04:39:00 2019-03-21]',63.2
'[04:40:00 2019-03-21]',60.4
'[04:41:00 2019-03-21]',61.5
'[04:42:00 2019-03-21]',62.5
'[04:43:00 2019-03-21]',62.7
'[04:44:00 2019-03-21]',61.6
'[04:45:00 2019-03-21]',64.6
'[04:46:00 2019-03-21]',62.8
'[04:47:00 2019-03-21]',62.6
'[04:48:00 2019-03-21]',64.0
'[04:49:00 2019-03-21]',65.1
'[04:50:00 2019-03-21]',64.4
'[04:51:00 2019-03-21]',69.0
'[04:52:00 2019-03-21]',72.4
'[04:53:00 2019-03-21]',69.7
'[04:54:00 2019-03-21]',74.1
'[04:55:00 2019-03-21]',76.8
'[04:56:00 2019-03-21]',81.2
'[04:57:00 2019-03-21]',78.3
'[04:58:00 2019-03-21]',76.3
'[04:59:00 2019-03-21]',74.7
'[05:00:00 2019-03-21]',78.6
'[05:01:00 2019-03-21]',77.2
'[05:02:00 2019-03-21]',67.9
'[05:03:00 2019-03-21]',62.6
'[05:04:00 2019-03-21]',65.8
'[05:05:00 2019-03-21]',85.0
'[05:06:00 2019-03-21]',82.9
'[05:07:00 2019-03-21]',80.9
'[05:08:00 2019-03-21]',80.2
'[05:09:00 2019-03-21]',81.6
'[05:10:00 2019-03-21]',79.8
'[05:11:00 2019-03-21]',78.7
'[05:12:00 2019-03-21]',75.7
'[05:13:00 2019-03-21]',76.9
'[05:14:00 2019-03-21]',74.0
'[05:15:00 2019-03-21]',78.7
'[05:16:00 2019-03-21]',107.3
'[05:17:00 2019-03-21]',87.0
'[05:18:00 2019-03-21]',74.8
'[05:19:00 2019-03-21]',75.3
'[05:20:00 2019-03-21]',80.6
'[05:21:00 2019-03-21]',79.6
'[05:22:00 2019-03-21]',75.3
'[05:23:00 2019-03-21]',74.9
'[05:24:00 2019-03-21]',74.9
'[05:25:00 2019-03-21]',73.9
'[05:26:00 2019-03-21]',70.6
'[05:27:00 2019-03-21]',70.7
'[05:28:00 2019-03-21]',68.5
'[05:29:00 2019-03-21]',65.6
'[05:30:00 2019-03-21]',65.4
'[05:31:00 2019-03-21]',67.5
'[05:32:00 2019-03-21]',66.8
'[05:33:00 2019-03-21]',65.6
'[05:34:00 2019-03-21]',66.0
'[05:35:00 2019-03-21]',64.5
'[05:36:00 2019-03-21]',64.3
'[05:37:00 2019-03-21]',63.5
'[05:38:00 2019-03-21]',60.0
'[05:39:00 2019-03-21]',60.5
'[05:40:00 2019-03-21]',61.3
'[05:41:00 2019-03-21]',63.6
'[05:42:00 2019-03-21]',64.9
