,0
2014-06-08 10:30:00,59.685340784499076
2014-06-08 10:31:00,58.564476354502
2014-06-08 10:32:00,58.85018319884985
2014-06-08 10:33:00,58.57087295632188
2014-06-08 10:34:00,58.233853711181524
2014-06-08 10:35:00,58.21465003397208
2014-06-08 10:36:00,57.941227258225624
2014-06-08 10:37:00,58.10441058967666
2014-06-08 10:38:00,57.782481694088204
2014-06-08 10:39:00,57.91615540009077
2014-06-08 10:40:00,57.65136411041145
2014-06-08 10:41:00,57.71257467765359
2014-06-08 10:42:00,57.50355227029539
2014-06-08 10:43:00,57.51695126578044
2014-06-08 10:44:00,57.36414846256965
2014-06-08 10:45:00,57.333247434127394
2014-06-08 10:46:00,57.218852821287115
2014-06-08 10:47:00,57.16048860065165
2014-06-08 10:48:00,57.06862314784833
2014-06-08 10:49:00,56.99448796507342
2014-06-08 10:50:00,56.91566695987139
2014-06-08 10:51:00,56.835028910644745
2014-06-08 10:52:00,56.761979493097925
2014-06-08 10:53:00,56.6799750116156
2014-06-08 10:54:00,56.608880519365115
2014-06-08 10:55:00,56.527979213351344
2014-06-08 10:56:00,56.456984475311884
2014-06-08 10:57:00,56.37821679417545
2014-06-08 10:58:00,56.30680634191172
2014-06-08 10:59:00,56.23026667655499
2014-06-08 11:00:00,56.15850793539067
2014-06-08 11:01:00,56.083922326418296
2014-06-08 11:02:00,56.012091160741434
2014-06-08 11:03:00,55.93907798944753
2014-06-08 11:04:00,55.86747669000438
2014-06-08 11:05:00,55.79570026424201
2014-06-08 11:06:00,55.724562613177504
2014-06-08 11:07:00,55.653772802933474
2014-06-08 11:08:00,55.58324804326892
2014-06-08 11:09:00,55.513278934968724
2014-06-08 11:10:00,55.44344231289077
2014-06-08 11:11:00,55.374194261962494
2014-06-08 11:12:00,55.305069775657486
2014-06-08 11:13:00,55.23648686356775
2014-06-08 11:14:00,55.16806763307694
2014-06-08 11:15:00,55.10011930839508
2014-06-08 11:16:00,55.03238294545288
2014-06-08 11:17:00,54.96505107035026
2014-06-08 11:18:00,54.89796963796228
2014-06-08 11:19:00,54.83124083959802
2014-06-08 11:20:00,54.76478628745367
2014-06-08 11:21:00,54.69864802726443
2014-06-08 11:22:00,54.63279461347204
2014-06-08 11:23:00,54.56723362987841
2014-06-08 11:24:00,54.50195855531378
2014-06-08 11:25:00,54.43696059888101
2014-06-08 11:26:00,54.37224378524758
2014-06-08 11:27:00,54.3077939134173
2014-06-08 11:28:00,54.2436174721027
2014-06-08 11:29:00,54.179700490734234
